description,IT Infrastructure Library (ITIL) is a set of best practices that has been used globally for over 15 years to help IT organization work in harmony with the business. This will be an overview to bring awareness of ITIL and the value of the certification to fellow IT professionals.
index,100
speakers,Melissa Wren
Track,Tech
startday,4/27/13
Title,ITIL Best Practices
Start Time,10:00
event_start,10:00
starttimeampm,10 AM
End Time,10:50
tracknosp,Tech
input,"['4/27/13', '10:00', '4/27/13', '10:50', 'Perry', 'Tech', 'ITIL Best Practices', 'Melissa Wren', 'IT Infrastructure Library (ITIL) is a set of best practices that has been used globally for over 15 years to help IT organization work in harmony with the business. This will be an overview to bring awareness of ITIL and the value of the certification to fellow IT professionals.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Melissa Wren
speakerlist,['Melissa Wren']
hours,0
totalminutes,50
caldescrip,IT Infrastructure Library (ITIL) is a set of best practices that has been used globally for over 15 years to help IT organization work in harmony with the business. This will be an overview to bring awareness of ITIL and the value of the certification to fellow IT professionals.
endtime,10:50
name,ITIL Best Practices
Private,PUBLIC
venue,Perry
Book Description,IT Infrastructure Library (ITIL) is a set of best practices that has been used globally for over 15 years to help IT organization work in harmony with the business. This will be an overview to bring awareness of ITIL and the value of the certification to fellow IT professionals.
Presenters,Melissa Wren
starttime,10:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,11:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 AM
Location,Featherstone
duration,1 hour and 50 minutes
description,"This will be a look at all of the components of LibreOffice, with particular attention to the Big Three apps (word processor, spreadsheet, slide show).  We will take this time to familiarize the attendees with these apps and see what they can do, and in addition address techniques for using them to their best effect."
index,101
speakers,Kevin O'Brien
Track,Tech
startday,4/27/13
Title,LibreOffice Workshop
Start Time,10:00
event_start,10:00
starttimeampm,10 AM
End Time,11:50
tracknosp,Tech
input,"['4/27/13', '10:00', '4/27/13', '11:50', 'Featherstone', 'Tech', 'LibreOffice Workshop', ""Kevin O'Brien"", 'This will be a look at all of the components of LibreOffice, with particular attention to the Big Three apps (word processor, spreadsheet, slide show).  We will take this time to familiarize the attendees with these apps and see what they can do, and in addition address techniques for using them to their best effect.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Kevin O'Brien
speakerlist,"[""Kevin O'Brien""]"
hours,1
totalminutes,110
caldescrip,"This will be a look at all of the components of LibreOffice, with particular attention to the Big Three apps (word processor, spreadsheet, slide show).  We will take this time to familiarize the attendees with these apps and see what they can do, and in addition address techniques for using them to their best effect."
endtime,11:50
name,LibreOffice Workshop
Private,PUBLIC
venue,Featherstone
Book Description,"This will be a look at all of the components of LibreOffice, with particular attention to the Big Three apps (word processor, spreadsheet, slide show). We will take this time to familiarize the attendees with these apps and see what they can do, and in addition address techniques for using them to their best effect."
Presenters,Kevin O'Brien
starttime,10:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,10:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 AM
Location,Baldwin
duration,50 minutes
description,Presentation on the public switched telephone network to shed some light on how it operates.
index,102
speakers,Paul Timmins
Track,Tech
startday,4/27/13
Title,PSTN Demystified
Start Time,10:00
event_start,10:00
starttimeampm,10 AM
End Time,10:50
tracknosp,Tech
input,"['4/27/13', '10:00', '4/27/13', '10:50', 'Baldwin', 'Tech', 'PSTN Demystified', 'Paul Timmins', 'Presentation on the public switched telephone network to shed some light on how it operates.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Paul Timmins
speakerlist,['Paul Timmins']
hours,0
totalminutes,50
caldescrip,Presentation on the public switched telephone network to shed some light on how it operates.
endtime,10:50
name,PSTN Demystified
Private,PUBLIC
venue,Baldwin
Book Description,Presentation on the public switched telephone network to shed some light on how it operates.
Presenters,Paul Timmins
starttime,10:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,10:50
endday,4/27/13
private,PUBLIC
endtimeampm,10 AM
Location,Parkway Lounge
duration,50 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Linux Games."
index,103
speakers,Open
Track,BoF
startday,4/27/13
Title,BoF: Linux Games
Start Time,10:00
event_start,10:00
starttimeampm,10 AM
End Time,10:50
tracknosp,BoF
input,"['4/27/13', '10:00', '4/27/13', '10:50', 'Parkway Lounge', 'BoF', 'BoF: Linux Games', 'Open', 'Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic \xe2\x80\x93 Linux Games.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Open
speakerlist,['Open']
hours,0
totalminutes,50
caldescrip,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Linux Games."
endtime,10:50
name,BoF: Linux Games
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Linux Games."
Presenters,Open
starttime,10:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,11:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 AM
Location,Salon A
duration,50 minutes
description,"Mr. Houseman is working on the DOE Smart Grid Clearing House, NIST Smart Grid Project, IEEE GridVision 2050, and other smart grid related projects. He will explain how to make it work."
index,104
speakers,Doug Houseman
Track,Tech
startday,4/27/13
Title,Making the Energy Infrastructure Work
Start Time,11:00
event_start,11:00
starttimeampm,11 AM
End Time,11:50
tracknosp,Tech
input,"['4/27/13', '11:00', '4/27/13', '11:50', 'Salon A', 'Tech', 'Making the Energy Infrastructure Work', 'Doug Houseman', 'Mr. Houseman is working on the DOE Smart Grid Clearing House, NIST Smart Grid Project, IEEE GridVision 2050, and other smart grid related projects. He will explain how to make it work.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Doug Houseman
speakerlist,['Doug Houseman']
hours,0
totalminutes,50
caldescrip,"Mr. Houseman is working on the DOE Smart Grid Clearing House, NIST Smart Grid Project, IEEE GridVision 2050, and other smart grid related projects. He will explain how to make it work."
endtime,11:50
name,Making the Energy Infrastructure Work
Private,PUBLIC
venue,Salon A
Book Description,"Mr. Houseman is working on the DOE Smart Grid Clearing House, NIST Smart Grid Project, IEEE GridVision 2050, and other smart grid related projects. He will explain how to make it work."
Presenters,Doug Houseman
starttime,11:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Action/Adventure
All Day Event,FALSE
event_end,11:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 AM
Location,Oakland
duration,50 minutes
description,"Come see demonstrations of the use of swords, spears, shields, and other western martial arts weapons! Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI. Note: There are two demonstration sessions. Come to one or both to enjoy different topics and displays."
index,105
speakers,"Heather Gutterman, Mary Poirier, Taylor Watkins, Shannon Marshall, Doug Scholl, Matthew William"
Track,Action/Adventure
startday,4/27/13
Title,Western Martial Arts Weaponry Demonstration I
Start Time,11:00
event_start,11:00
starttimeampm,11 AM
End Time,11:50
tracknosp,ActionAdventure
input,"['4/27/13', '11:00', '4/27/13', '11:50', 'Oakland', 'Action/Adventure', 'Western Martial Arts Weaponry Demonstration I', 'Heather Gutterman, Mary Poirier, Taylor Watkins, Shannon Marshall, Doug Scholl, Matthew William', 'Come see demonstrations of the use of swords, spears, shields, and other western martial arts weapons! Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI. Note: There are two demonstration sessions. Come to one or both to enjoy different topics and displays.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Heather Gutterman, Mary Poirier, Taylor Watkins, Shannon Marshall, Doug Scholl, Matthew William"
speakerlist,"['Heather Gutterman', 'Mary Poirier', 'Taylor Watkins', 'Shannon Marshall', 'Doug Scholl', 'Matthew William']"
hours,0
totalminutes,50
caldescrip,"Come see demonstrations of the use of swords, spears, shields, and other western martial arts weapons! Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI. Note: There are two demonstration sessions. Come to one or both to enjoy different topics and displays."
endtime,11:50
name,Western Martial Arts Weaponry Demonstration I
Private,PUBLIC
venue,Oakland
Book Description,"Come see demonstrations of the use of swords, spears, shields, and other western martial arts weapons! Presented by Polaris Fellowship of Weapon Study, a western martial arts school local to Farmington Hills, MI. Note: There are two demonstration sessions. Come to one or both to enjoy different topics and displays."
Presenters,"Heather Gutterman, Mary Poirier, Taylor Watkins, Shannon Marshall, Doug Scholl, Matthew William"
starttime,11:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Costuming
All Day Event,FALSE
event_end,11:50
endday,4/27/13
private,PUBLIC
endtimeampm,11 AM
Location,Baldwin
duration,50 minutes
description,Does the idea of making a costume of another historical period intimidate you?  Join Cathy Raymond for a look at how to start planning for such a project and for tips and hints about the research and construction. 
index,106
speakers,Cathy Raymond
Track,Costuming
startday,4/27/13
Title,Historical Costuming 101 – Getting Started
Start Time,11:00
event_start,11:00
starttimeampm,11 AM
End Time,11:50
tracknosp,Costuming
input,"['4/27/13', '11:00', '4/27/13', '11:50', 'Baldwin', 'Costuming', 'Historical Costuming 101 \xe2\x80\x93 Getting Started', 'Cathy Raymond', 'Does the idea of making a\xc2\xa0costume\xc2\xa0of another\xc2\xa0historical\xc2\xa0period intimidate you? \xc2\xa0Join Cathy Raymond for a look at how to start planning for such a project and for tips and hints about the research and construction. ', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Cathy Raymond
speakerlist,['Cathy Raymond']
hours,0
totalminutes,50
caldescrip,Does the idea of making a costume of another historical period intimidate you?  Join Cathy Raymond for a look at how to start planning for such a project and for tips and hints about the research and construction. 
endtime,11:50
name,Historical Costuming 101 – Getting Started
Private,PUBLIC
venue,Baldwin
Book Description,Does the idea of making a costume of another historical period intimidate you?  Join Cathy Raymond for a look at how to start planning for such a project and for tips and hints about the research and construction. 
